lat,lon,Name,type,comparison
47.392499,8.5237299,Wipkingerplatz,TRANSPORT_TRAMSTOP,16.18641405623865
47.390192600000006,8.514678100000001,Herrmann's,SHOP_LAUNDRETTE,16.340134638368188
47.39247750000001,8.5245441,Kiosk Papillon,SHOP_KIOSK,16.340134638368188
47.3916745,8.5249713,NumberOne Actiongear,SHOP_CLOTHES,16.3707055437449
47.3878908,8.519756,Schiffbau,TRANSPORT_TRAMSTOP,16.401219466856727
47.392424299999995,8.524588099999999,Apotheke Drogerie am Wipkingerplatz,HEALTH_PHARMACY,16.492422502470642
47.393033700000004,8.5197395,Kafi Tintefisch,FOOD_CAFE,16.492422502470642
47.392523499999996,8.5245187,Coop Wipkingerbrücke,SHOP_SUPERMARKET,16.522711641858304
47.3931178,8.5199406,Gemeinschaftszentrum Wipkingen,TOURIST_THEATRE,16.55294535724685
47.3906821,8.5149569,Digitec Galaxus,SHOP_HIFI,16.643316977093242
47.3931636,8.521016900000001,Grüntal,FOOD_RESTAURANT,16.673332000533062
47.3926467,8.523384199999999,Wipkingerplatz,TRANSPORT_TRAMSTOP,16.792855623746664
47.39312279999999,8.522114300000002,Postagentur 8037 Zürich Breitensteinstrasse,AMENITY_POSTOFFICE,16.881943016134137
47.3874578,8.5196965,Escher Wyss Döner,FOOD_FASTFOOD,16.911534525287767
47.393144299999996,8.5219634,26 Rose Garden,FOOD_CAFE,17.11724276862369
47.3915816,8.5251298,Mediterraneo,FOOD_RESTAURANT,17.262676501632072
47.392756799999994,8.5246421,Cafe Roeschibach,FOOD_RESTAURANT,17.578395831246947
47.3915376,8.5252133,Uhren & Goldschmiedatelier Costalunga,SHOP_JEWELRY,17.578395831246947
47.3875322,8.519770699999999,New Point,FOOD_FASTFOOD,17.804493814764854
47.39160510000001,8.5258501,Sozialzentrum Hönggerstrasse,AMENITY_PUBLICBUILDING,17.916472867168913
47.39288270000001,8.5239707,Postfachanlage 8037 Zürich 37 Wipkingen,AMENITY_POSTOFFICE,17.944358444926365
47.3923487,8.5170775,Förrlibuckstrasse,TRANSPORT_TRAMSTOP,18.05547008526779
47.391959299999996,8.5269784,Zivilschutzmuseum,TOURIST_MUSEUM,18.841443681416774
47.393100200000006,8.524980000000001,revamp-it,SHOP_COMPUTER,19.364916731037084
47.3933532,8.524303100000001,Fresh Orient,FOOD_FASTFOOD,19.621416870348586
47.3934033,8.524429300000001,Kiosk Rosengarten,SHOP_KIOSK,19.697715603592208
47.3919255,8.5271399,Zwei Löwen,TOURIST_ART,19.824227601599013
47.3920151,8.5272074,Landenberganlage,AMENITY_PLAYGROUND,19.849433241279208
47.392106299999995,8.5270925,Rotkäppchen,TOURIST_ART,19.8997487421324
47.3934503,8.5249347,Smide,SHOP_BICYCLE,20.12461179749811
47.387896500000004,8.520228,Jumbo,SHOP_DIY,20.174241001832016
47.3912192,8.514809800000002,Abteilung Spezial,AMENITY_POLICE,20.46948949045872
47.3875069,8.5206272,Industriequartier,POI_SUBURB,20.952326839756967
47.3922485,8.5274561,Landenbergpark,LANDUSE_GRASS,21.679483388678797
47.3856831,8.5193845,Freitag Turm,POI_TOWERLOOKOUT,21.702534414210707
47.385560399999996,8.519304199999999,Making Things II,SHOP_CLOTHES,21.86321110907545
47.3855079,8.519273,Print Matters,SHOP_CLOTHES,22.13594362117865
47.38515870000001,8.5186586,Heilsarmee Brockenhaus,SHOP_CLOTHES,22.538855339169288
47.3856858,8.519441800000001,Freitag Store,SHOP_CLOTHES,22.64950330581225
47.391096999999995,8.526957699999999,Garage Konrad AG,SHOP_CARREPAIR,22.781571499789035
47.391139,8.5267589,Discount-Tankstelle,TRANSPORT_FUEL,22.912878474779202
47.38549860000001,8.519285400000001,Gerolds Markt,SHOP_MARKETPLACE,23.021728866442675
47.3825446,8.5163356,Schule Hard,EDUCATION_SCHOOL,23.430749027719962
47.3910244,8.526532000000001,Taj Palace,FOOD_RESTAURANT,23.62202362203543
47.3931826,8.5260414,Kindergarten Habsburgstrasse,EDUCATION_NURSERY,24.0
47.39328560000001,8.5256645,Hägeli Orthopädie,SHOP_DEPARTMENTSTORE,24.392621835300933
47.3596981,8.5480603,Johan Jacobs Museum,TOURIST_MUSEUM,24.474476501040836
47.3856511,8.5196211,ViCafe Gerold,FOOD_CAFE,25.592967784139447
47.3933515,8.5263104,Damas,FOOD_RESTAURANT,25.612496949731394
47.385169,8.5190628,Frau Gerolds Garten,FOOD_RESTAURANT,26.589471600616665
48.893628899999996,2.3863015,Espace chapiteaux,TOURIST_FOUNTAIN,26.79552201394852
51.156057399999995,14.981748999999999,Hildegard-Burjan-Platz,LANDUSE_GRASS,27.0
51.1561174,14.9816964,Metallkugel,TOURIST_ART,27.184554438136374
47.3856093,8.5196778,Soeder*,SHOP_DEPARTMENTSTORE,27.54995462791182
51.1565291,14.9849082,Jägerkaserne,TRANSPORT_TRAMSTOP,27.60434748368452
51.157183700000004,14.982934400000001,Autohaus Stöckel,SHOP_CAR,27.622454633866266
51.3336415,12.3243429,Henriettenstraße,TRANSPORT_TRAMSTOP,27.71281292110204
48.1437816,11.535082000000001,Döner,FOOD_FASTFOOD,27.802877548915692
47.98750689999999,7.842452900000001,IYENGAR Yoga Schule Freiburg,SPORT_LEISURECENTER,27.87471972953271
47.393330299999995,8.5285254,Antea,SHOP_HAIRDRESSER,28.03569153775237
47.393330999999996,8.528452699999999,Belmondo,FOOD_CAFE,28.03569153775237
51.156254600000004,14.984859900000002,Jägerkaserne,TRANSPORT_TRAMSTOP,28.071337695236398
47.3930599,8.5285694,Rotbuch Apotheke,HEALTH_PHARMACY,28.08914381037628
47.3850927,8.519158099999999,Gerolds Markt,SHOP_CLOTHES,28.195744359743372
47.3608803,8.5478901,Ristorante Frascati,FOOD_RESTAURANT,28.26658805020514
47.3933528,8.528801800000002,Madal Bal,SHOP_CONVENIENCE,28.319604517012596
47.3930762,8.529228100000001,Kleiner Wipkingen,SHOP_BAKERY,28.33725463060951
51.3334787,12.3243874,INO Café,FOOD_CAFE,28.33725463060951
47.3927934,8.530478500000001,Osteria Centrale,FOOD_RESTAURANT,28.390139133156783
47.3932877,8.5288793,Röschibachplatz,TOURIST_FOUNTAIN,28.46049894151541
51.154600099999996,14.983761800000002,Cafe Seiler,FOOD_CAFE,28.478061731796284
47.4129533,8.5544989,Sektor 11,TOURIST_NIGHTCLUB,28.548204847240395
51.1553995,14.9841285,Ristorante Da Vinci,FOOD_RESTAURANT,28.5657137141714
51.1539676,14.9840459,Theater-Klause,FOOD_BIERGARTEN,28.670542373662897
51.7625302,14.3267095,Galenus-Apotheke,HEALTH_PHARMACY,28.70540018881465
50.0464778,19.955576899999997,Kawiarnia lwowska,FOOD_CAFE,28.79236009777593
51.1541001,14.9837267,Salon Sibylle,SHOP_HAIRDRESSER,28.80972058177587
47.3930555,8.5293157,Zürich Wipkingen,TRANSPORT_STATION,28.80972058177587
51.1538461,14.9842158,Tabakwaren & Spirituosen,SHOP_ALCOHOL,28.844410203711917
51.1550885,14.9840666,Zum Spundloch,FOOD_RESTAURANT,28.98275349237888
51.1540365,14.9838496,Bürosysteme Theurich,SHOP_COMPUTER,29.03446228191595
51.1540112,14.9839117,Theater Klause,FOOD_RESTAURANT,29.03446228191595
51.1542374,14.9834783,Haus der Schönheit,SHOP_HAIRDRESSER,29.068883707497267
50.0449019,19.9530212,Bar mleczny Krakus,FOOD_RESTAURANT,29.086079144497965
51.7619061,14.3310665,Stadthalle,TRANSPORT_TRAMSTOP,29.13760456866693
51.153761100000004,14.985270499999999,Gerhart Hauptmann-Theater,TOURIST_THEATRE,29.24038303442689
51.7613172,14.333447,Herrenausstatter,SHOP_CLOTHES,29.24038303442689
51.76245150000001,14.326402599999998,Copyworxx - Copyshop,SHOP_COPYSHOP,29.27456233660889
47.3928862,8.530350199999999,Letten,FOOD_CAFE,29.27456233660889
47.3929973,8.529352900000001,Bahnhofreisebüro Wipkingen,SHOP_DEPARTMENTSTORE,29.29163703175362
51.154582399999995,14.984817300000001,Kaisertrutz,TOURIST_MUSEUM,29.308701779505693
51.7618547,14.3315805,Japanischer Pavillion,TOURIST_ATTRACTION,29.393876913398138
51.1537453,14.984496300000002,"Bio Markt ""Der grüne Laden""",SHOP_CONVENIENCE,29.47880594596735
51.1536151,14.9847737,Tinte & Toner,SHOP_COPYSHOP,29.512709126747406
50.044954600000004,19.953622600000006,carrefour express,SHOP_CONVENIENCE,29.58039891549808
51.7611576,14.333465200000001,Oblomov Teefachgeschäft,SHOP_DEPARTMENTSTORE,29.614185789921688
51.152694,14.9845256,Justizvollzugsanstalt Görlitz,AMENITY_PRISON,29.631064780058107
51.1534919,14.9850587,Antalya 2,FOOD_FASTFOOD,29.631064780058107
51.761512700000004,14.331327499999999,Friede unserem Lande ...,TOURIST_MEMORIAL,29.715315916207253
51.1537664,14.984113800000001,Tschanter,SHOP_BAKERY,29.782545223670866
51.7620159,14.3302513,Stadthalle,TOURIST_THEATRE,29.79932885150268
51.7620753,14.3337721,Klosterkeller,FOOD_RESTAURANT,29.816103031751148
51.154387799999995,14.9853964,Demianidenkmal,TOURIST_MEMORIAL,29.8496231131986
51.761641299999994,14.333467,Klosterkirche,POW_CHRISTIAN,29.8496231131986
51.1545596,14.985278,Platz des 17. Juni,TOURIST_FOUNTAIN,29.916550603303186
51.1534226,14.9852143,Blumenhaus Am Theater,SHOP_FLORIST,29.93325909419153
51.153301899999995,14.985458300000001,Repro Profi,SHOP_COPYSHOP,30.01666203960727
51.7612218,14.332449800000004,Rays Catering R. Marchelski,FOOD_FASTFOOD,30.01666203960727
48.143809499999996,11.5357228,Edeka,SHOP_SUPERMARKET,30.13303834663873
51.1519497,14.985945000000001,Postplatz,TOURIST_FOUNTAIN,30.14962686336267
51.76231470000001,14.3270193,Interfood Basar - Asiatische Lebensmittel,SHOP_SUPERMARKET,30.199337741083003
50.0445454,19.952394899999998,Master-Serwis,SHOP_HIFI,30.265491900843116
51.1523444,14.9851625,Landgericht,AMENITY_COURT,30.28200785945344
47.36038129999999,8.5499209,Lady's First,ACCOMMO_HOTEL,30.298514815086232
51.1530684,14.986505,Demianiplatz,TRANSPORT_TRAMSTOP,30.331501776206203
51.761675,14.3301399,Stadthalle Cottbus,TOURIST_THEATRE,30.36445290137795
47.393359999999994,8.529474,Nordbrücke,FOOD_RESTAURANT,30.44667469527666
51.7614275,14.329253699999999,Sparkasse Spree Neiße,MONEY_BANK,30.479501308256346
51.7620111,14.329067000000002,Edeka,SHOP_SUPERMARKET,30.51229260478471
51.1534185,14.9861604,Bibliothek des Senckenberg Museums für Naturkunde,AMENITY_LIBRARY,30.545048698602532
51.761522899999996,14.329418400000002,Wunderbar,FOOD_RESTAURANT,30.56141357987225
50.04464160000001,19.952402600000006,Sklep Górski,SHOP_DIY,30.577769702841312
51.151844200000006,14.986866599999999,Deutsche Post,AMENITY_POSTOFFICE,30.577769702841312
51.7619915,14.328713800000001,Spree-Galerie,SHOP_SUPERMARKET,30.62678566222711
51.1529995,14.9860533,Style Lines,SHOP_HAIRDRESSER,30.62678566222711
51.763504,14.3355696,Spreeschule,EDUCATION_SCHOOL,30.659419433511786
51.1528967,14.9860714,Lolos Cafe & Bar,FOOD_CAFE,30.659419433511786
51.1523042,14.986279199999998,Dreißig,SHOP_BAKERY,30.692018506445606
51.76141,14.3254161,DEMATH,SHOP_COMPUTER,30.692018506445606
50.04487879999999,19.951155899999996,Sklep - artykuły metalowe,SHOP_DIY,30.708305065568176
48.1454846,11.5390043,Novotel München City Arnulfpark,ACCOMMO_HOTEL,30.708305065568176
51.761638500000004,14.3292857,Mayer's Markenschuhe,SHOP_SHOES,30.724582991474428
51.761678700000004,14.3291848,Presse Shop,SHOP_KIOSK,30.724582991474428
51.7619929,14.3285164,Reformhaus Kaffner,SHOP_CONVENIENCE,30.724582991474428
51.762259,14.3295407,Lindner Congress Hotel Cottbus,ACCOMMO_HOTEL,30.7408522978788
50.044430299999995,19.9520986,Manzana,FOOD_RESTAURANT,30.757112998459398
47.393367,8.5305085,The Pie Shop,FOOD_RESTAURANT,30.77336510685824
51.7616572,14.3305908,CottbusService,TOURIST_INFORMATION,30.77336510685824
51.7617659,14.329204,Street One,SHOP_CLOTHES,30.85449724108302
51.150818799999996,14.9878575,Alt Görlitz,ACCOMMO_HOTEL,30.85449724108302
51.761532,14.3279978,Sparda-Bank,MONEY_BANK,30.870698080866266
51.151459700000004,14.9861988,Hirsch-Apotheke,HEALTH_PHARMACY,30.870698080866266
51.1529115,14.9862035,Bumüller Back,SHOP_BAKERY,30.870698080866266
51.7617324,14.329282699999998,Lausitzer Reisebüro,SHOP_DEPARTMENTSTORE,30.870698080866266
47.9860539,7.8497928,RADBOX,SHOP_BICYCLE,30.886890422961002
51.1529343,14.986875099999999,Demianiplatz,TRANSPORT_TRAMSTOP,30.903074280724894
51.1525217,14.986856099999999,Florizz,SHOP_FLORIST,30.903074280724894
51.1530817,14.9867125,China Imbiss,FOOD_FASTFOOD,30.903074280724894
51.151680999999996,14.9867861,Postbank,MONEY_BANK,30.919249667480607
51.7609451,14.3338732,Café Lucie,FOOD_CAFE,30.919249667480607
51.7609894,14.3296986,Hauptpost,AMENITY_POSTOFFICE,30.951575081084318
50.04468370000001,19.950857199999998,UP Kraków 77,AMENITY_POSTOFFICE,30.96772513440405
51.7609299,14.333473699999999,Franky's American Diner,FOOD_RESTAURANT,30.96772513440405
51.151502799999996,14.9859711,Reformhaus Bio Point,SHOP_CONVENIENCE,30.98386676965934
48.14381229999999,11.5357986,Ihle,FOOD_CAFE,30.98386676965934
51.152888,14.9862674,Kontur,SHOP_HAIRDRESSER,31.0
51.15219860000001,14.986711999999999,Leiser,SHOP_SHOES,31.0
51.7619081,14.3288003,Mäc Geiz,SHOP_CONVENIENCE,31.0
51.761556799999994,14.33097,Stadthalle,TRANSPORT_TRAMSTOP,31.0
51.7616572,14.327097,Redo XXL Cottbus,FOOD_RESTAURANT,31.0
51.1527889,14.986524,Frühauf,FOOD_RESTAURANT,31.01612483854165
51.152817299999995,14.986432699999998,La Gondola,FOOD_CAFE,31.01612483854165
47.385503899999996,8.5199443,Supermarket,TOURIST_NIGHTCLUB,31.048349392520052
51.1528699,14.9863413,Schuhhaus Erika,SHOP_SHOES,31.06444913401813
51.1523859,14.9859611,Sparda-Bank,MONEY_BANK,31.08054053584011
51.1512517,14.986115599999998,Lukullus,SHOP_GIFT,31.08054053584011
51.7620463,14.328367300000002,Kindermoden u. Lederwaren,SHOP_CLOTHES,31.096623610932426
51.7617158,14.3291032,Apollo,SHOP_DEPARTMENTSTORE,31.096623610932426
51.7610631,14.3323732,HypoVereinsbank,MONEY_BANK,31.096623610932426
51.7617839,14.328872199999998,Müller,SHOP_CONVENIENCE,31.128764832546764
51.7615263,14.3281821,Stilecht,SHOP_DEPARTMENTSTORE,31.16087290176577
51.761505799999995,14.3300859,Berliner Platz,TOURIST_FOUNTAIN,31.192947920964446
47.3936485,8.529543499999999,Coop Scheffelstrasse,SHOP_SUPERMARKET,31.192947920964446
51.1513721,14.986614499999998,Uhren Schmuck Geschenke Viktoria Palme,SHOP_JEWELRY,31.192947920964446
47.393402,8.530210400000001,Jeisy,SHOP_JEWELRY,31.192947920964446
50.044219,19.951274100000006,Galeria Starmach,SHOP_DEPARTMENTSTORE,31.20897306865447
51.7612203,14.3297049,Stadthalle,TRANSPORT_TRAMSTOP,31.20897306865447
51.76205820000001,14.32825,Mobilcom Debitel,SHOP_PHONE,31.20897306865447
51.1523249,14.988266099999999,Tedi,SHOP_CONVENIENCE,31.224989991991986
51.761411700000004,14.328726800000002,Sparkasse,MONEY_BANK,31.224989991991986
51.1523927,14.988277100000001,City Center,SHOP_SUPERMARKET,31.224989991991986
51.1524566,14.9867946,Bären-Apotheke,HEALTH_PHARMACY,31.240998703626612
51.1527131,14.986385199999999,Charlottes Löffelstübchen,FOOD_FASTFOOD,31.240998703626612
51.76181939999999,14.3287932,Mc Shirt,SHOP_CLOTHES,31.256999216175572
51.7623437,14.3279314,Technisches Rathaus Cottbus,AMENITY_TOWNHALL,31.256999216175572
51.1526658,14.986870699999999,Wiener Feinbäckerei,SHOP_BAKERY,31.304951684997054
51.761880100000006,14.328918900000001,Ristorante Milano,FOOD_RESTAURANT,31.320919526731647
51.15382,14.986368599999999,Augustum-Annen-Gymnasium,EDUCATION_SCHOOL,31.320919526731647
51.7618385,14.3290041,Intersport,SHOP_MOTORCYCLE,31.320919526731647
47.3933311,8.5308039,Sorbetto ice-cream!,FOOD_ICECREAM,31.368774282716245
51.761719799999995,14.328171900000001,Umlauf,SHOP_HAIRDRESSER,31.368774282716245
51.761632299999995,14.3283736,Tedi,SHOP_CONVENIENCE,31.368774282716245
51.1531935,14.986791199999999,Deutsche Bank,MONEY_BANK,31.38470965295043
51.152421000000004,14.9874473,Frauenkirche,POW_CHRISTIAN,31.38470965295043
48.8954586,2.3835535,Hypercacher,SHOP_SUPERMARKET,31.38470965295043
51.1523149,14.986784599999998,Haar Profis,SHOP_HAIRDRESSER,31.40063693621516
51.7618703,14.3285437,Apotheke in der Spree Galerie,HEALTH_PHARMACY,31.40063693621516
51.7617837,14.3287131,Tedi,SHOP_CONVENIENCE,31.40063693621516
51.7621192,14.3279443,Floralia Blatt & Blüte,SHOP_FLORIST,31.416556144810013
51.1527237,14.986691699999998,dm,SHOP_CONVENIENCE,31.416556144810013
51.1526516,14.9867076,Homilius,SHOP_BUTCHER,31.416556144810013
51.7617555,14.3284063,Sanitätshaus Seidel,SHOP_DEPARTMENTSTORE,31.416556144810013
48.142813000000004,11.5365181,Donnersbergerbrücke,TRANSPORT_STATION,31.416556144810013
51.7617954,14.3282568,Goethe Studio,SHOP_DEPARTMENTSTORE,31.416556144810013
51.1522345,14.9881217,Skribo,SHOP_COPYSHOP,31.432467291003427
51.76208629999999,14.328115200000001,Ringfoto Britze,SHOP_DEPARTMENTSTORE,31.44837038703277
48.1439162,11.535722900000001,Vinzenz Murr,SHOP_BUTCHER,31.48015247739439
51.761951,14.3282331,Pink,SHOP_DEPARTMENTSTORE,31.496031496047245
51.761992600000006,14.328119099999999,Woolworth,SHOP_SUPERMARKET,31.496031496047245
52.354523,4.9231145,Nelson Mandelaschool,EDUCATION_SCHOOL,31.51190251317746
51.7616959,14.328633600000002,Obst & Gemüse Lieder,SHOP_GREENGROCER,31.559467676119
51.7616588,14.328627,Floralia Blumenbasar,SHOP_FLORIST,31.559467676119
47.985964,7.8478032,artjamming,FOOD_CAFE,31.59113799786263
51.7617584,14.328977199999999,Sparkasse EC,MONEY_BANK,31.670175244226236
51.1522793,14.988528400000002,KiK,SHOP_CLOTHES,31.68595903550972
50.0449665,19.9541014,Żabka,SHOP_CONVENIENCE,31.70173496829472
50.0646686,14.437080800000002,Divadlo Na Fidlovačce,TRANSPORT_TRAMSTOP,31.73326330524486
51.15343170000001,14.986788899999999,Naturkundemuseum,TOURIST_MUSEUM,31.73326330524486
51.7615725,14.3286207,Edeka,SHOP_SUPERMARKET,31.749015732775092
47.3934106,8.5301545,Schürz Optik,SHOP_DEPARTMENTSTORE,31.764760348537177
51.7611867,14.336697000000001,Oberkirche Sankt Nikolai zu Cottbus,POW_CHRISTIAN,31.764760348537177
51.7616232,14.328626500000002,Efes Kebab,FOOD_FASTFOOD,31.79622619116929
51.7611495,14.330156099999998,Stadthalle,TRANSPORT_TRAMSTOP,31.81194744117373
51.760948299999995,14.334238500000001,Coffeelatte,FOOD_CAFE,31.81194744117373
47.393695,8.5295514,Poststelle 8037 Zürich 37 Wipkingen,AMENITY_POSTOFFICE,31.81194744117373
51.760862100000004,14.3358369,Altmarkt,TRANSPORT_TRAMSTOP,31.827660925679094
52.356148,4.931888,Christel,SHOP_HAIRDRESSER,31.84336665618132
47.393549799999995,8.529625099999999,Hair Corner,SHOP_HAIRDRESSER,31.874754901018452
41.6612275,-0.8827209,La Chimenea,TRANSPORT_TRAMSTOP,31.937438845342626
50.8391445,4.4015792000000005,Annick D,SHOP_HAIRDRESSER,31.953090617340923
51.761109399999995,14.335873800000002,The-Hung Nguyen Asia-Markt,SHOP_SUPERMARKET,31.968734726291558
51.1524802,14.9884891,Blattmaus,SHOP_FLORIST,31.98437118343895
51.15233170000001,14.988702499999999,P+P Schuhe,SHOP_SHOES,31.98437118343895
47.3601998,8.5547041,Bildungszentrum für Erwachsene,EDUCATION_SCHOOL,32.0
51.15113510000001,14.9860184,Emmas Tante,SHOP_CONVENIENCE,32.03123475609393
51.7620225,14.327934099999998,faro-com,SHOP_PHONE,32.04684071792413
51.1524164,14.988903299999999,Expert,SHOP_HIFI,32.062439083762804
51.152575299999995,14.988409699999998,Lederparadies,SHOP_DEPARTMENTSTORE,32.07802986469088
52.355236299999994,4.9334617,Cees de Bouter,SHOP_BUTCHER,32.09361307176243
48.14271970000001,11.536521,Donnersbergerbrücke,TRANSPORT_STATION,32.109188716004645
48.142669399999996,11.5365226,Donnersbergerbrücke,TRANSPORT_STATION,32.12475680841802
51.7609943,14.331928099999999,Back&Zack,SHOP_BAKERY,32.14031735997639
48.1473948,11.540257,Katholische Öffentliche Bibliothek St. Vinzenz,AMENITY_LIBRARY,32.15587038162705
48.1464822,11.5327299,Lola Hängematten und Gartenmöbel,SHOP_DEPARTMENTSTORE,32.171415884290816
48.1966939,16.3127876,Steko Baustoffe,SHOP_DIY,32.171415884290816
